theta2	theta5	expectation
-3.141592653589793	1.058407346410208	0.04651739935511333
-2.541592653589793	1.058407346410208	-0.009327988082360947
-1.941592653589793	1.058407346410208	0.006407631831802747
-1.3415926535897928	1.058407346410208	-0.004642077003574201
-0.7415926535897928	1.058407346410208	0.004047148060971513
-0.14159265358979267	1.058407346410208	-0.014369063616897517
0.4584073464102074	1.058407346410208	0.00586325224653355
1.058407346410208	1.058407346410208	0.009934276317606912
1.6584073464102076	1.058407346410208	-0.003355746856325474
2.2584073464102072	1.058407346410208	-0.03900848184253569
2.8584073464102078	1.058407346410208	-0.022394381972997427
-3.141592653589793	1.6584073464102076	0.02943847379792135
-2.541592653589793	1.6584073464102076	-0.0015059999998584886
-1.941592653589793	1.6584073464102076	0.006413703203918525
-1.3415926535897928	1.6584073464102076	0.0010980601539566951
-0.7415926535897928	1.6584073464102076	1.2402198721547797e-05
-0.14159265358979267	1.6584073464102076	0.01852297675588515
0.4584073464102074	1.6584073464102076	-0.0012967307097649095
1.058407346410208	1.6584073464102076	-0.010665583356371477
1.6584073464102076	1.6584073464102076	0.0004223021299552829
2.2584073464102072	1.6584073464102076	0.00011454976568878866
2.8584073464102078	1.6584073464102076	-0.002253998419643517
-3.141592653589793	2.2584073464102072	0.006965441068339968
-2.541592653589793	2.2584073464102072	-0.01178312077502806
-1.941592653589793	2.2584073464102072	0.02962153693906225
-1.3415926535897928	2.2584073464102072	0.007191609836158228
-0.7415926535897928	2.2584073464102072	0.06250532712501639
-0.14159265358979267	2.2584073464102072	0.0009422401159757121
0.4584073464102074	2.2584073464102072	-0.07830520253384746
1.058407346410208	2.2584073464102072	0.0033102600605459005
1.6584073464102076	2.2584073464102072	0.0015485388604932829
2.2584073464102072	2.2584073464102072	0.0006332186935915918
2.8584073464102078	2.2584073464102072	-0.0002408787666120238
-3.141592653589793	2.8584073464102078	-0.5229639445636055
-2.541592653589793	2.8584073464102078	-0.12916097192323628
-1.941592653589793	2.8584073464102078	0.03502723292746727
-1.3415926535897928	2.8584073464102078	0.0010172834887907309
-0.7415926535897928	2.8584073464102078	-0.16287276528365582
-0.14159265358979267	2.8584073464102078	-0.04081239283370075
0.4584073464102074	2.8584073464102078	-0.06318213729298437
1.058407346410208	2.8584073464102078	0.0003065280872851933
1.6584073464102076	2.8584073464102078	-0.02198068644741496
2.2584073464102072	2.8584073464102078	-0.022860340644641236
2.8584073464102078	2.8584073464102078	-0.0006637151660168761
