theta2	theta5	expectation
-1.3415926535897928	-0.7415926535897928	-2.7227931015319204
-0.7415926535897928	-0.7415926535897928	1.400821049542106
-0.14159265358979267	-0.7415926535897928	-1.7134998099267267
0.4584073464102074	-0.7415926535897928	-2.5373981822763394
1.058407346410208	-0.7415926535897928	-2.5983449720007767
1.6584073464102076	-0.7415926535897928	-0.18158319585615695
2.2584073464102072	-0.7415926535897928	2.3027412050221137
2.8584073464102078	-0.7415926535897928	2.370136467318509
-3.141592653589793	-0.14159265358979267	-2.583925695224149
-2.541592653589793	-0.14159265358979267	-0.1400093727263685
-1.941592653589793	-0.14159265358979267	-1.2751363908416473
-1.3415926535897928	-0.14159265358979267	-2.3041484681684263
-0.7415926535897928	-0.14159265358979267	0.5095910323259887
-0.14159265358979267	-0.14159265358979267	3.4295743310670916
0.4584073464102074	-0.14159265358979267	-0.8668895992333427
1.058407346410208	-0.14159265358979267	-1.5205932447971398
1.6584073464102076	-0.14159265358979267	-3.847888837450571
2.2584073464102072	-0.14159265358979267	-0.29087297398165035
2.8584073464102078	-0.14159265358979267	3.875761540669536
-3.141592653589793	0.4584073464102074	2.569181322999186
-2.541592653589793	0.4584073464102074	-2.931105161792198
-1.941592653589793	0.4584073464102074	-3.1933344370321874
-1.3415926535897928	0.4584073464102074	1.5202381948857537
-0.7415926535897928	0.4584073464102074	-0.8755644031668511
-0.14159265358979267	0.4584073464102074	2.0495677559724963
0.4584073464102074	0.4584073464102074	-0.3167494890384158
1.058407346410208	0.4584073464102074	-1.2723546219233672
1.6584073464102076	0.4584073464102074	1.495020059915417
2.2584073464102072	0.4584073464102074	-1.2108159296679868
2.8584073464102078	0.4584073464102074	-0.5520997591040606
-3.141592653589793	1.058407346410208	0.5719964132829418
-2.541592653589793	1.058407346410208	-0.4194044955484759
-1.941592653589793	1.058407346410208	-1.2866836459609856
-1.3415926535897928	1.058407346410208	-1.3250080169031193
-0.7415926535897928	1.058407346410208	0.7605526489907537
-0.14159265358979267	1.058407346410208	1.6549723617691128
0.4584073464102074	1.058407346410208	0.3211011369795471
1.058407346410208	1.058407346410208	2.77461780721483
1.6584073464102076	1.058407346410208	0.7740583702507211
2.2584073464102072	1.058407346410208	2.3070077759417114
2.8584073464102078	1.058407346410208	0.6988493484537863
-3.141592653589793	1.6584073464102076	-0.46632561480941515
-2.541592653589793	1.6584073464102076	2.0885351130285543
-1.941592653589793	1.6584073464102076	1.1147076248588985
-1.3415926535897928	1.6584073464102076	-2.1027108225254802
-0.7415926535897928	1.6584073464102076	0.4280346740013068
-0.14159265358979267	1.6584073464102076	0.9777209927510934
0.4584073464102074	1.6584073464102076	-1.4349479859082248
1.058407346410208	1.6584073464102076	-0.3408309970695253
1.6584073464102076	1.6584073464102076	-1.5829715191147113
2.2584073464102072	1.6584073464102076	-0.9900852905296793
2.8584073464102078	1.6584073464102076	3.223164909379668
-3.141592653589793	2.2584073464102072	1.803993518692362
-2.541592653589793	2.2584073464102072	0.38310407409804537
-1.941592653589793	2.2584073464102072	-0.05098962245779319
-1.3415926535897928	2.2584073464102072	-1.4124350532605063
-0.7415926535897928	2.2584073464102072	-0.7403598571750726
-0.14159265358979267	2.2584073464102072	1.728116217354911
0.4584073464102074	2.2584073464102072	0.3067279689162651
1.058407346410208	2.2584073464102072	0.790271632289604
1.6584073464102076	2.2584073464102072	-0.3110869002553367
2.2584073464102072	2.2584073464102072	-0.20274040307680796
2.8584073464102078	2.2584073464102072	1.6902159094510276
-3.141592653589793	2.8584073464102078	-1.3872216006763496
-2.541592653589793	2.8584073464102078	3.3628093693452055
-1.941592653589793	2.8584073464102078	1.2637256357977815
-1.3415926535897928	2.8584073464102078	2.0894141354199256
-0.7415926535897928	2.8584073464102078	1.8768372381570206
-0.14159265358979267	2.8584073464102078	-4.879109957976441
0.4584073464102074	2.8584073464102078	2.6916593286421913
1.058407346410208	2.8584073464102078	0.4151508944399566
1.6584073464102076	2.8584073464102078	1.5924660354664164
2.2584073464102072	2.8584073464102078	1.4632858364628138
2.8584073464102078	2.8584073464102078	-1.7872122747278834
